"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774540905602834742","Sun Mar 31 23:59:57 +0000 2024","1","@Mythicalforest @JedQ_1 Harusnya dulu RMS dibiarin merdeka saja PRRI dengan RPI (Republik Persatuan Indonesia)-nya dibarin aja GAM di Aceh di dukung saja.. toh semua punya semangat yang sama..","1774587467691331845","","Mythicalforest","in","","1","6","0","https://x.com/superredalbino/status/1774587467691331845","226099783","superredalbino"
"1774377158292783501","Sun Mar 31 23:59:55 +0000 2024","0","@QianzyZ Insa Allah Prabowo Gibran presiden RI ny rakyat Indonesia memilih sendiri Indonesia maju bersama demokratS14P Prabowo Gibran ny","1774587461362188756","","QianzyZ","in","Cisoka, Indonesia","0","0","0","https://x.com/PropertyTaja/status/1774587461362188756","1575064788161667072","PropertyTaja"
"1774587453145501814","Sun Mar 31 23:59:53 +0000 2024","1003","Aku nggak perlu ngilang apalagi menjauh. Aku masih di sini cuma aku udah nggak peduli. Tenang! Rasa ini juga akan terus tetap ada cuma aku udah lelah menunjukkannya. Selamat pagi #SahabatKAI #KAI121 ginanjar_hd (IG) https://t.co/jFM1QNsScD","1774587453145501814","https://pbs.twimg.com/media/GKCXq8OawAAeZEz.jpg","","in","","16","69","244","https://x.com/KAI121/status/1774587453145501814","516165629","KAI121"
"1774586444469903401","Sun Mar 31 23:59:49 +0000 2024","0","@suliantoip STRK","1774587433851764944","","SuliantoPutra","in","","0","0","0","https://x.com/schoops52/status/1774587433851764944","1670080692649340928","schoops52"
"1773014459079872895","Sun Mar 31 23:59:40 +0000 2024","0","@Mysteri06908597 @Kimberley_PS08 Ah cuma hakim satu daripada ditegur rakyat Indonesia nggak ada malunya","1774587398657278180","","Mysteri06908597","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/arifwachyudin/status/1774587398657278180","1753800473298309120","arifwachyudin"
"1774569395756700027","Sun Mar 31 23:59:31 +0000 2024","1","@alexanderdrspan Bener banget sih di Lampung bahkan di desanya aja orang pada ngomong B Indonesia hehe. Bahkan jadi gajelas aja sebenernya orang/suku Lampung ntu gimana sih karna ya jelas banget pada ngomong Indonesia wkwkwkw. Beda ama tetangganya yang mana di kota pun bahasa daerah masih rame","1774587361428742360","","alexanderdrspan","in","Jakarta","0","0","0","https://x.com/FelixSGL1/status/1774587361428742360","2862109627","FelixSGL1"
"1774586172758724939","Sun Mar 31 23:59:26 +0000 2024","0","@riripkah masalah utamanya di pendidikan sejak dini entah cowo ataupun cewe inisiatif di negara ini dianggap sebagai hal tabu kalo ga sesuai dengan tradisi makanya kata kreatif di indonesia berasa kata yang wah padahal ya seharusnya semua orang punya kemampuan itu","1774587340260036919","","piikahchuuu","in","Sternritter.Anti-Tesis","0","1","0","https://x.com/irregularwyss/status/1774587340260036919","1128774880030150656","irregularwyss"
"1774587332076921328","Sun Mar 31 23:59:24 +0000 2024","2","Trus yg update Full TIMEnya siapa tadi malam Eti? ","1774587332076921328","","","in","Indonesia","0","0","0","https://x.com/PantauManCity/status/1774587332076921328","530972214","PantauManCity"
"1774391197798478330","Sun Mar 31 23:59:24 +0000 2024","0","@CallmeNoonaaaa Pagi kak pastikan masih ada storage dan RAM yang mencukupi dan coba gunakan perangkat lain ya Kak. Apabila pernah login pada device lain pastikan sudah dalam status logout dari device lain. Thanks^Hani","1774587328847085666","","CallmeNoonaaaa","in","Indonesia","0","0","0","https://x.com/triindonesia/status/1774587328847085666","63433517","triindonesia"
"1774316170050671036","Sun Mar 31 23:59:22 +0000 2024","4","@abu_waras Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan koruptor. Miskinkan dan penjarakan koruptor. Menuju Indonesia Emas tanpa koruptor.","1774587323172188406","","abu_waras","in","","0","3","0","https://x.com/BregorKasep/status/1774587323172188406","1754031584595116032","BregorKasep"
"1774587302922297570","Sun Mar 31 23:59:17 +0000 2024","0","Dewan Komisaris Direksi dan Karyawan PT Perikanan Indonesia mengucapkan Selamat Ulang Tahun kepada PT Pegadaian yang ke-123 (1/04/2024). @KemenBUMN @ForHumBUMN @AryaSinulingga @idfood_official @Pegadaian https://t.co/rReQ6XBInU","1774587302922297570","https://pbs.twimg.com/media/GKCZtj_bEAAai2f.jpg","","in","Muara Baru Jakarta Utara","0","1","0","https://x.com/perikananID/status/1774587302922297570","1677246031","perikananID"
"1774587279497191531","Sun Mar 31 23:59:12 +0000 2024","0","1. Konsert RAH London 2005 2. Konsert Untukmu Sudir 2002 3. Konsert Siti &amp; Friends 2016 4. Konsert Satu 2009 5. Konsert Sebuah Epitome 2024 *Konsert Indonesia Tour Jakarta 2004 #28yearsofSitiNurhaliza #28TahunSitiNurhaliza","1774587279497191531","","","in","","0","0","0","https://x.com/UnguViolet56/status/1774587279497191531","1227796286415392768","UnguViolet56"
"1774587263084909011","Sun Mar 31 23:59:08 +0000 2024","0","Koko Dewasa Nibras model NSK Denim ukuran S https://t.co/Uvz6T7UDiX https://t.co/Uvz6T7UDiX https://t.co/Uvz6T7UDiX #baju #bajumuslim #muslim #koko #bajukoko #indonesia #Tokopedia #zonajajan #outfit #outfitoftheday . https://t.co/xX7oot3NmV","1774587263084909011","https://pbs.twimg.com/media/GKCZtTabAAAru2H.jpg","","in","","0","0","0","https://x.com/tokofasya/status/1774587263084909011","1443543246437695489","tokofasya"
"1774564170954055822","Sun Mar 31 23:58:52 +0000 2024","1","@dsaputra2511 Selamat pagi Kak. Tersedia layanan fasilitas penitipan barang (locker) di stasiun Pasarsenen ya. Lokasi area selasar selatan sebelah musala. Untuk tarif 1 barang 5 ribu/jam. 1 locker kecil atau sedang 11 ribu /jam. Informasi lengkap dapat menghubungi WhatsApp Business KAI Wisata","1774587198039543877","","dsaputra2511","in","","0","1","0","https://x.com/KAI121/status/1774587198039543877","516165629","KAI121"
"1774587155173797952","Sun Mar 31 23:58:42 +0000 2024","0","Game gacor Nolimit City Indonesia paling gacor dan terbaik di Indonesia hanya ada di Royal888. Dapatkan keuntungan melimpah sekarang juga. #nolimitcityindonesia #nolimitcitygacor https://t.co/gGWN6si6Ai","1774587155173797952","","","in","Jakarta","0","0","0","https://x.com/Royal88812/status/1774587155173797952","1359795135706398720","Royal88812"
"1774517586182668639","Sun Mar 31 23:58:41 +0000 2024","0","@Pai_C1 gw yakin kalo depok warganya berubah jadi bener semua indonesia bakalan jadi atlantis yang ditemukan dah","1774587148119032035","","Pai_C1","in","Depok, Jawa Barat","0","0","0","https://x.com/suckthisday/status/1774587148119032035","1119970831822540801","suckthisday"
"1774374831364186286","Sun Mar 31 23:58:40 +0000 2024","0","@gilang_ahm31272 Mengingati kembali 4 kata yaitu Produk Cacat Moral MK @gibran dan akan di ingat selama Indonesia masih ada.","1774587146776744430","","gilang_ahm31272","in","Nangro Aceh Darussalam, Indone","0","0","0","https://x.com/zulfans171/status/1774587146776744430","1540473600565968896","zulfans171"
"1774587111884386438","Sun Mar 31 23:58:32 +0000 2024","243","Bernardo Silva nimbrung di rapat terbuka Mikel Arteta dan squadnya. https://t.co/mAGy2On3Ir","1774587111884386438","","","in","Indonesia","5","9","14","https://x.com/PantauManCity/status/1774587111884386438","530972214","PantauManCity"
"1774587089339679113","Sun Mar 31 23:58:26 +0000 2024","5"," La Barra del Rojo Barra Brava dari klub Independiente membagikan telur paskah kepada anak kecil yang menghadiri laga Copa de La Liga di Stadion Libertadores de America Argentina punya 1001 cara merayakan sepak bola dengan genuine https://t.co/i0mx0jt2s6","1774587089339679113","https://pbs.twimg.com/ext_tw_video_thumb/1774580035149549568/pu/img/ZCgx-FtypTeC_Rvn.jpg","","in","INDONESIA - ARGENTINA","0","0","1","https://x.com/ID_Albiceleste/status/1774587089339679113","1587688093855158272","ID_Albiceleste"
"1774587081907679743","Sun Mar 31 23:58:25 +0000 2024","0","Operasi Spider Web II: Aksi Pasukan Indonesia dan Dunia Memburu Perdamaian di Kongo Afrika https://t.co/3IcYpwYXth","1774587081907679743","","","in","Jakarta Capital Region","0","0","0","https://x.com/JakTimNews1/status/1774587081907679743","1320328879760756736","JakTimNews1"
"1774464228872925519","Sun Mar 31 23:58:23 +0000 2024","6","@muscavt @convomf Beneeerr client aku yg org korea tinggal di Bali pun banyak yg gabisa bahasa inggris apalagi Indonesia. Jadinya kalo urusan bisnis gt dia sewa interpreter atau ngajak temennya yg sesama Korea jg buat translate in","1774587073883955409","","muscavt","in","","0","0","0","https://x.com/bananasplit789/status/1774587073883955409","576023909","bananasplit789"
"1774587064694231100","Sun Mar 31 23:58:21 +0000 2024","0","Operasi Spider Web II: Aksi Pasukan Indonesia dan Dunia Memburu Perdamaian di Kongo Afrika https://t.co/WtcYqjgl3N","1774587064694231100","","","in","Jakarta Capital Region","0","0","0","https://x.com/JakBarNews1/status/1774587064694231100","1433216266102194177","JakBarNews1"
"1774587060072124448","Sun Mar 31 23:58:20 +0000 2024","0","Klo ngeliat dari sini yg kemungkinannya paling besar ya bara no gishiki. Liriknya paling cocok dan masuk sama konsepnya di trailer sepertinya ga terlalu susah juga buat diadaptasi ke Indonesia.","1774587060072124448","","","in","lambe netizen","0","1","0","https://x.com/randombgtnih/status/1774587060072124448","1217428871454191616","randombgtnih"
"1774587058172182557","Sun Mar 31 23:58:19 +0000 2024","1","Berkonsep Meeting Kantoran Inilah Keseruan Enhypen di Episode Pertama Program En-Co Indonesia Juga Masuk! #Enhypen https://t.co/lknN2g175l","1774587058172182557","","","in","Indonesia","0","0","0","https://x.com/KpopChartNet/status/1774587058172182557","972179486","KpopChartNet"
"1774587043940794530","Sun Mar 31 23:58:16 +0000 2024","0","Operasi Spider Web II: Aksi Pasukan Indonesia dan Dunia Memburu Perdamaian di Kongo Afrika https://t.co/uuWUCD004J","1774587043940794530","","","in","Jakarta Capital Region","0","0","0","https://x.com/zonajakarta1/status/1774587043940794530","1219947729155047424","zonajakarta1"
"1774427063828832601","Sun Mar 31 23:58:06 +0000 2024","0","@kdrama_menfess Lucu banger abis itu sekluarga kekampung haha Kayak film indonesia banget miskin terus kekampung","1774587001582551344","","kdrama_menfess","in","","0","0","0","https://x.com/martabaktipkerr/status/1774587001582551344","313922061","martabaktipkerr"
"1774368638709240240","Sun Mar 31 23:58:05 +0000 2024","0","@djenarsaja Pagi Kak maaf ya. Apakah sebelumnya sudah terhubungi dengan teman Triva? Jika masih kendala bisa langsung ikuti petunjuk berikut saat chat Triva melalui WhatsApp di nomor 628999800123 dengan ketik Ngobrol klik Agent 3Care kemudian pilih Lainnya ya. Thanks^Ica","1774586997719413014","","djenarsaja","in","Indonesia","0","1","0","https://x.com/3CareIndonesia/status/1774586997719413014","1068065299214163968","3CareIndonesia"
"1774586970062332178","Sun Mar 31 23:57:58 +0000 2024","20","orang indonesia suka sarapan nasi karena supaya bisa rice and shine️","1774586970062332178","","","in","","0","2","4","https://x.com/surreaulism/status/1774586970062332178","1641725786767126528","surreaulism"
"1774586916668874924","Sun Mar 31 23:57:45 +0000 2024","0","Pantas Yordania Terlibat TNI AU Indonesia Ternyata Tak Kantongi Izin Terbang di Atas Gaza Buat Airdrop Bantuan ke Palestina https://t.co/9K1hgs5qsf","1774586916668874924","","","in","Jakarta Capital Region","0","1","0","https://x.com/zonajakarta1/status/1774586916668874924","1219947729155047424","zonajakarta1"
"1774586831436497357","Sun Mar 31 23:57:25 +0000 2024","0","Bawa Misi Perdamaian PBB Satgas Indonesia Bertugas Bangun Garis Pertahanan di Kongo https://t.co/eOyq7hwAWw","1774586831436497357","","","in","Jakarta Capital Region","0","0","0","https://x.com/JakTimNews1/status/1774586831436497357","1320328879760756736","JakTimNews1"
"1774586813472264529","Sun Mar 31 23:57:21 +0000 2024","0","Bawa Misi Perdamaian PBB Satgas Indonesia Bertugas Bangun Garis Pertahanan di Kongo https://t.co/k2TvmnG089","1774586813472264529","","","in","Jakarta Capital Region","0","0","0","https://x.com/JakBarNews1/status/1774586813472264529","1433216266102194177","JakBarNews1"
"1774537591397994688","Sun Mar 31 23:57:20 +0000 2024","0","@ZulkifliLubis69 @kaesangp Pantaskah penyengsara2 rakyat Pribumi Indonesia itu berhak hidup di negeri ini? Itulah pentingnya memilih presiden yang cinta tanah air bukan yang boro cina","1774586811215732979","","ZulkifliLubis69","in","","0","0","0","https://x.com/JaswitoD/status/1774586811215732979","1526032112864104448","JaswitoD"
"1774585829618499728","Sun Mar 31 23:53:26 +0000 2024","3","Saksikan Indonesia Forward ''Pembangunan Berbasis Manusia dan Kearifan Lokal Senin (01/4) Pukul 10.30 WIB live hanya di CNN Indonesia TV &amp; https://t.co/AULH4f7AhG. #Ad https://t.co/UIXwNRRqop","1774585829618499728","https://pbs.twimg.com/media/GKCYP7YbUAAj0Ye.jpg","","in","","1","0","0","https://x.com/CNNIndonesia/status/1774585829618499728","17128975","CNNIndonesia"
"1774585550789648597","Sun Mar 31 23:53:10 +0000 2024","14","makin betah tinggal di indonesia https://t.co/AucyW9cOrx","1774585760324391003","https://pbs.twimg.com/ext_tw_video_thumb/1774585712085790720/pu/img/Zp-nblplxcP45YQq.jpg","tokotokoh20","in","","0","1","1","https://x.com/tokotokoh20/status/1774585760324391003","1611526618891321346","tokotokoh20"
"1774387074206138726","Sun Mar 31 23:53:09 +0000 2024","0","@Maruahalsiahaa2 BUZZERRP REZIM BUDAK CINA MCM LU YANG MESTI ANGKAT KAKI DARI INDONESIA!! KALIAN YG MMG DITUGASKAN UTK MEMECAH BELAH BANGSA DG NARASI2 FITNAH PD RAKYAT &amp; OPOSISI YG MENENTANG KEZALIMAN REZIM UTANG 8000 TRILIUN &amp; MEMBELA KEJAHATAN REZIM BUDAK CINA PENGGARONG SDA NKRI ","1774585756025327865","","Maruahalsiahaa2","in","","0","0","0","https://x.com/Mrs_SSHY/status/1774585756025327865","1562778504038862853","Mrs_SSHY"
"1774509220869587451","Sun Mar 31 23:53:00 +0000 2024","0","@WallStreetSilv Will UAE (Dubai) Indonesia (Bali) also deport the Russians?","1774585721388519755","","WallStreetMav","in","","0","0","0","https://x.com/merlilem/status/1774585721388519755","1570786683582291969","merlilem"
"1774583490207715696","Sun Mar 31 23:52:55 +0000 2024","4","Alasan mengapa Ki Hadjar Dewantara memang layak disebut Bapak Pendidikan Indonesia? Ya karena kiprah laku mendidik Ki Hadjar memang melampaui batasan mengajar via sekolah! *twitnya kayaknya kecepetan sebulan nih https://t.co/hDzz3mczvc","1774585700148777086","","sefkelik","in","Barat Daya Gunung Merapi","0","0","1","https://x.com/sefkelik/status/1774585700148777086","211150943","sefkelik"
"1773822838019088634","Sun Mar 31 23:52:53 +0000 2024","0","@tvOneNews tvOne semakin menjijikan","1774585692355805678","","tvOneNews","in","","0","0","0","https://x.com/indo_ironman/status/1774585692355805678","1449534530931412994","indo_ironman"
"1774273531569729971","Sun Mar 31 23:52:50 +0000 2024","0","@mas_veel Kalo mau curang jangan ikut kontestasi.","1774585678162227302","","mas_veel","in","Cibinong, Indonesia","1","0","0","https://x.com/NKRIndonesia79/status/1774585678162227302","579089730","NKRIndonesia79"
"1774418367820230748","Sun Mar 31 23:52:50 +0000 2024","0","@zahratunnisaf Lah gw juga begitu malah ku gratisin misal ada kesalahan dari saya misal ntah itu batrei motor abis entah itu kesalahan lalu lintas Indonesia juga ada kok meskipun tidak semua","1774585676035666389","","zahratunnisaf","in"," Indonesia","0","0","0","https://x.com/DimasArik21/status/1774585676035666389","1765021871240777728","DimasArik21"
"1774243467734261954","Sun Mar 31 23:51:52 +0000 2024","3","@Never__alonely Semoga Allah menakdirkan Pak @aniesbaswedan bukan hanya menjadi pemimpin Indonesia tetapi jg menjadi pemimpin dunia yg menyatukan suara pemimpin2 negara Islam terutama dlm membela saudara2 kita di tanah Palestina - amiin ","1774585435312058869","","neVerAl0nely","in","Whaat ???","0","0","1","https://x.com/abdabbad/status/1774585435312058869","389908502","abdabbad"
"1774317626191458480","Sun Mar 31 23:51:48 +0000 2024","1","@Bambangmulyonoo Sejak dahulu pengusaha cateringnya boss besar seputaran menteng Supplier bahan bakar juga Pengusaha Gajah Indonesia asli Besi2 bekasnyapun dimiliki pengusaha /dahulu penguasa Indonesia pengusaha sparepart disupply dari Australia.","1774585418128007443","","Bambangmulyonoo","in","Jakarta timur","0","0","0","https://x.com/kiwalipitu/status/1774585418128007443","709721068856954880","kiwalipitu"
"1774585410452414671","Sun Mar 31 23:51:46 +0000 2024","0","Sialan anjing Indonesia","1774585410452414671","","","in","Home","0","0","0","https://x.com/IndraAriaDika12/status/1774585410452414671","1353290925284331520","IndraAriaDika12"
"1774090797350310065","Sun Mar 31 23:51:40 +0000 2024","1","@DhSamsul @TaufikRendusara Ya klo politisinya gak sprti itu Indonesia udh jadi negara maju dri dulu.","1774585382891565426","","DhSamsul","in","","0","0","0","https://x.com/AriMencari78/status/1774585382891565426","1654147256495517697","AriMencari78"
"1774354838098420181","Sun Mar 31 23:51:29 +0000 2024","5","@dr_koko28 Iya gw yakin begitu dok. Krn mereka gak kemana2. Di IG pernah lihat ada yg posting hasil tes DNA dr para politisi Israhell termasuk milik Satanyahu mereka rata2 Jerman &amp; Polandia.","1774585338402660435","","dr_koko28","in","","0","0","0","https://x.com/CrushHopeless1/status/1774585338402660435","1146285012511272961","CrushHopeless1"
"1774540905602834742","Sun Mar 31 23:51:29 +0000 2024","1","@Mythicalforest @JedQ_1 Mau jadi Timor Timur kedua ??.. mau semua daerah memerdekakan diri di negara berdaulat ??.. mau Indonesia pecah-pecah lagi ??.. inget kenapa Republik Indonesia Serikat dibubarkan ??..","1774585336481628414","","Mythicalforest","in","","2","3","0","https://x.com/superredalbino/status/1774585336481628414","226099783","superredalbino"
"1774581421111480416","Sun Mar 31 23:51:27 +0000 2024","0","@ninaskook_ Makasih Nina","1774585329766617113","","ninaskook_","in","","0","0","0","https://x.com/taekook_IDN/status/1774585329766617113","1715192274026704896","taekook_IDN"
"1774585323932237911","Sun Mar 31 23:51:26 +0000 2024","1","Melalui Program IISMA Mahasiswi Psikologi Universitas Diponegoro Bawakan Cita Rasa Indonesia ke Republik Ceko https://t.co/51QwXcI9o0","1774585323932237911","","","in","Tembalang, Semarang","0","0","0","https://x.com/campusnesiacoid/status/1774585323932237911","4831061174","campusnesiacoid"
"1774362651273150666","Sun Mar 31 23:51:11 +0000 2024","0","@tempodotco Indonesia uangnya buat para koruptor","1774585263743975758","","tempodotco","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/ASururi1560/status/1774585263743975758","1674865774077546497","ASururi1560"
"1774560890278564287","Sun Mar 31 23:50:51 +0000 2024","0","@nuu_saranghae Bnyak hal2 yg jd unik klo datang ke Indonesia sperti yg lu critain itu. Di negara lain kt tahulah gmn sepak terjang jepang Se-horror apa sdh gk kebayang. Di Indonesia malah merancang kemerdekaan. Walopun jg bnyak crita2 sadis kejam tp jauh klo dibandingkan negara lain","1774585177026757019","","nuu_saranghae","in","","0","0","0","https://x.com/HaubAkalam/status/1774585177026757019","906302878419099648","HaubAkalam"
"1774585146379026484","Sun Mar 31 23:50:43 +0000 2024","0","Tentang Rompi Tahanan Pink yang Dipakai Helena Lim dan Harvey Moeis - https://t.co/LlvakMr4Fi #IDCORNER #IndonesianScout","1774585146379026484","","","in","","0","0","0","https://x.com/indonesianscout/status/1774585146379026484","1677244524576518144","indonesianscout"
"1774585077651120253","Sun Mar 31 23:50:27 +0000 2024","0","pak mending urusin gojek ajaa deh. kurikulum makin semrawut kegiatan yang bermanfaat mah diilangin mapel bk gada udh lah mau jd apa anak Indonesia","1774585077651120253","","","in","( she╱her )","0","0","0","https://x.com/acstumu/status/1774585077651120253","1381492700214521857","acstumu"
"1774585054276247851","Sun Mar 31 23:50:21 +0000 2024","0","Dikecewakan gandingan Sabar Karyaman Gutama-Moh Reza Pahlev Isfahani dari Indonesia Strim live di https://t.co/XMTbm9wVSI atau di aplikasi MYTV Mana-Mana Unifi TV dan Astro GO sekarang! #TVS122 #TVSNews #TVSarawak https://t.co/uM5KQhPQ0f","1774585054276247851","","","in","Sarawak, Malaysia","0","0","0","https://x.com/tvsarawak/status/1774585054276247851","2821017554","tvsarawak"
"1774301841817522475","Sun Mar 31 23:50:20 +0000 2024","0","@LexWu_13 @Kemenkumham_RI Indonesia negara yang besar tapi sampai sekarang masih kekurangan manusia berakhlak mulia....","1774585050602012920","","LexWu_13","in","","0","0","0","https://x.com/ChosamM/status/1774585050602012920","1143408446944899077","ChosamM"
"1774490486465769837","Sun Mar 31 23:50:09 +0000 2024","0","@xiaaayoouu Selamat pagi Kak. Saat ini berlaku reduksi sebesar 10% bagi Civitas dan Alumni Perguruan Tinggi Universitas Diponegoro (UNDIP). Berikut ketentuan registrasi reduksi Civitas dan Alumni Perguruan Tinggi: 1. Paling lambat H-2 sebelum keberangkatan KA di Customer Service stasiun","1774585001788801506","","xiaaayoouu","in","","0","0","0","https://x.com/KAI121/status/1774585001788801506","516165629","KAI121"
"1774584984512434423","Sun Mar 31 23:50:05 +0000 2024","0","Ini mama dadah atau bidadara ?? Turun kayangen ini Masyaallah Jgn lupa vote salma yah vreen supaya jd juara hafidz indonesia Cinta alquran https://t.co/gOANHGYNfA","1774584984512434423","https://pbs.twimg.com/media/GKCXoscaoAAXpDX.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/e_xhel29/status/1774584984512434423","1672537385601732609","e_xhel29"
"1774462554636738574","Sun Mar 31 23:49:24 +0000 2024","0","@m1n4_95 Karena di iming imingi naik gaji ya?","1774584813389066348","","m1n4_95","in","Cibinong, Indonesia","0","0","0","https://x.com/NKRIndonesia79/status/1774584813389066348","579089730","NKRIndonesia79"
"1774464228872925519","Sun Mar 31 23:49:11 +0000 2024","0","@convomf Gak semua orang punya privilege untuk dapat belajar bahasa asing nder. Jangan jauh-jauh belajar bahasa asing dah bahasa indonesia aja banyak kok yang belum bisa. Standard kamu gak sama dengan standard orang lain","1774584758598824121","","convomf","in","MDNI. ic:","0","1","0","https://x.com/heirsuke/status/1774584758598824121","952535362739388416","heirsuke"
"1774565545997955182","Sun Mar 31 23:48:39 +0000 2024","0","@CNNIndonesia Semoga didampingi malaikat maut","1774584626981560720","","CNNIndonesia","in","Cibinong, Indonesia","0","0","0","https://x.com/NKRIndonesia79/status/1774584626981560720","579089730","NKRIndonesia79"
"1774584623470911894","Sun Mar 31 23:48:39 +0000 2024","0","industri permusikan indonesia butuh awkarin balik lagi bukan narin kovilda. (lagu barunya bagus tapi ga ada lagu di dunia ini yang bisa ngalahin candu dan intronya yang ikonik itu..)","1774584623470911894","","","in","Kedoya, massachusett selatan","0","0","0","https://x.com/adob_/status/1774584623470911894","101206869","adob_"
"1774431592880259154","Sun Mar 31 23:48:35 +0000 2024","0","@vslcosette Pagi Kak maaf ya. Bisa dipastikan sinyal stabil pengaturan nomor pusat pesan sesuai +6289644000001 jaringan tidak dikunci/lock pada 4G Only pengaturan SMS Premium pada Hp disetel Selalu Aktif pulsa mencukupi dan lakukan permintaan secara berkala ya. Thanks ^Hani","1774584608094290161","","vslcosette","in","Indonesia","0","0","0","https://x.com/3CareIndonesia/status/1774584608094290161","1068065299214163968","3CareIndonesia"
"1774582451916161080","Sun Mar 31 23:48:22 +0000 2024","9"," Alienoid 2 juga diundang ke Brussels International Fantastic Film Festival diadakan 9-21 April 2024. Festival film ini dianggap salah satu dari tiga festival film fantastis terbesar di dunia Festival Film Sitges-Spanyol &amp; Festival Film Internasional Fantasporto-Portugal. https://t.co/10dD8gg3Tm","1774584553686151400","https://pbs.twimg.com/media/GKCXP0ebsAADDxD.jpg","kimtaeri_ifc","in","","0","1","2","https://x.com/kimtaeri_ifc/status/1774584553686151400","1315545977017692162","kimtaeri_ifc"
"1774584550934601820","Sun Mar 31 23:48:21 +0000 2024","0","ini org ngapainsih tiap pagi dtg kerumah ceramah tentang bangsa indonesia emangnya sape lu presidenkah","1774584550934601820","","","in","","0","0","0","https://x.com/kaffeiinn/status/1774584550934601820","1531992279224725504","kaffeiinn"
"1774385918977474799","Sun Mar 31 23:47:58 +0000 2024","14","@ziekoeni19 @IIIJENOX @veautifull__ @convomfs Stop normalisasi mengubah nasehat jadi seolah nyalahin korban. Pemikiran kyk gini bisa bahaya bngt nasehat yg harusnya bisa diterapkan mlah diputarbalikkan jd kejahatan. Warga Indonesia msh harus bljr bngt tentang cara bedain nasehat sm 'nyalahin korban'...","1774584452037185876","","lesbiesm","in","","2","3","1","https://x.com/player_kuki/status/1774584452037185876","1757772171500507136","player_kuki"
"1774584391777563055","Sun Mar 31 23:47:43 +0000 2024","0","Sedih orang Indonesia banyak yang belum sadar kalo puskesmas itu pilar paling dasar peningkatan derajat kesehatan. Entah apa maksudnya kenapa kerja di puskesmas dianggap sebagai suatu hal yang memalukan.","1774584391777563055","","","in","platform ❾¾","0","0","0","https://x.com/songoftheYong/status/1774584391777563055","393852634","songoftheYong"
"1773734574817935840","Sun Mar 31 23:47:27 +0000 2024","0","@ainilathif_ @huaakiyowo Pagi Kak Aini maaf banget. Jika masih berkendala bisa lakukan pengecekan fisik kartu lebih lanjut ke 3Store dengan membawa E-KTP asli dan nomor KK sesuai yang terdaftar di kartu Tri Kakak. Info lokasi 3Store bisa cek di https://t.co/Az9fLdHC9e ya. Thanks^Ica","1774584323603067252","","ainilathif_","in","Indonesia","0","0","0","https://x.com/3CareIndonesia/status/1774584323603067252","1068065299214163968","3CareIndonesia"
"1774584303705526743","Sun Mar 31 23:47:22 +0000 2024","0","ISIS Indonesia dan Ancaman Terdekat Kita: Upaya Preventif Setidaknya 137 orang tewas dan lebih dari 100 orang lainnya terluka dalam peristiwa terorisme di Rusia Jumat (22/3) lalu. Selengkapnya silahkan baca di https://t.co/9YbOIFkFws #waspadaradikalisme #terorisme #rusia https://t.co/xMUpijTEAo","1774584303705526743","https://pbs.twimg.com/media/GKCXBOsaYAACa-r.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/harakatuna/status/1774584303705526743","823187434422702080","harakatuna"
"1774584293043605636","Sun Mar 31 23:47:20 +0000 2024","0","MD-Result Final MADRID SPAIN MASTERS Sabar Karyaman Gutama/Moh Reza Pahlevi Isfahani (INDONESIA) VS Junaidi Arif/Roy King Yap (MALAYSIA) 21-18 | 17-21 | 21-19 Info @BWFScore","1774584293043605636","","","in","Sukoharjo, Indonesia","0","0","0","https://x.com/YAPSKH72/status/1774584293043605636","1177967862880718848","YAPSKH72"
"1774584245165674948","Sun Mar 31 23:47:08 +0000 2024","3","Rinov/Pitha juara Spain Masters 2024 🇮🇩 Ganda campuran Indonesia tersebut kembali meraih gelar BWF World Tour setelah terakhir 3 tahun lalu di turnamen yang sama Spain Masters 2021. #SportsTerlengkapAdaDiVidio #SpainMasters2024 https://t.co/DU0nibX6Bf","1774584245165674948","https://pbs.twimg.com/ext_tw_video_thumb/1774584020610977792/pu/img/a8tb74GzGkGh7uFy.jpg","","in","","1","0","1","https://x.com/VidioSports/status/1774584245165674948","1597888064214663168","VidioSports"
"1774046440404459879","Sun Mar 31 23:47:08 +0000 2024","0","@faudiaryza SELAMAT INDONESIA DISEBUT ","1774584243920023697","","faudiaryza","in","she/her  ","0","1","0","https://x.com/shookethadmiral/status/1774584243920023697","1007226531234496512","shookethadmiral"
"1774574769196945659","Sun Mar 31 23:46:54 +0000 2024","21","@DokterTifa Menteri itu tak ada kebijakan yg berguna ya?","1774584183123537941","","DokterTifa","in","Cibinong, Indonesia","0","0","3","https://x.com/NKRIndonesia79/status/1774584183123537941","579089730","NKRIndonesia79"
